_Farmer,BAC1,BAC2,BAC3,BAC4,BAC5,BAC6,BAC7,BAC8,MAD1,MAD2_1,MAD2_2,MAD2_3,MAD2_4,MAD2_5,MAD3_1,MAD3_2,MAD3_3,MAD3_4,MAD3_5,MAD4,INO1_1,INO1_2,INO1_3,INO1_4,INO1_5,INO2,COM1,COM2_1,COM2_2,COM2_3,COM2_4,OUT1_1,OUT1_2,OUT1_3,OUT2,ADO1,ADO2,ADO3,SRI1,SRI2,SRI3,IMP1_1,IMP1_2,IMP1_3,IMP2,ASI1_1,ASI1_2,ASI1_3,_Pick7
Ya,64,0.3,Kurang dari Rp2jt,SD,Tidak memiliki keduanya,Padi,Tidak,Sumut,3,1,3,2,5,4,1,5,1,1,1,2,3,3,2,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Petani lain",3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,Tidak,0,0,0,Tidak yakin,3,3,3,7
Ya,42,1,Rp2-5jt,SMA/SMK,Tidak memiliki keduanya,Padi,Ya,Sumut,3,1,5,4,2,3,1,5,1,1,1,3,5,3,3,3,3,Penolakan dari pekerja di ladang,Layanan penyuluhan dari pemerintah,5,3,3,3,5,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,1,1,5,5,5,Tidak,5,5,5,Kurang dari 1 tahun,3,5,3,7
Ya,55,1,Rp2-5jt,SMA/SMK,Tidak memiliki keduanya,Padi,Ya,Sumut,5,1,2,5,3,4,1,5,1,1,1,3,5,3,3,3,3,Penolakan dari pekerja di ladang,Layanan penyuluhan dari pemerintah,5,3,3,3,5,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,1,1,5,5,3,Tidak,5,5,5,Kurang dari 1 tahun,3,5,3,7
Ya,65,1,Kurang dari Rp2jt,SMP,Tidak memiliki keduanya,Padi,Tidak,Sumut,5,2,1,3,4,5,3,3,3,3,3,5,5,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Asosiasi atau Kelompok tani,3,3,3,3,3,3,3,Lebih banyak subsidi dari pemerintah,1,3,5,5,3,Tidak,0,0,5,Kurang dari 1 tahun,5,3,3,7
Ya,70,0.6,Rp10-15jt,SD,Tidak memiliki keduanya,Padi,Tidak,Sumut,5,1,3,2,5,4,5,3,3,3,3,5,5,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Perusahaan atau konsultan swasta",5,3,3,3,5,3,3,Lebih banyak subsidi dari pemerintah,5,5,5,1,1,Ya,5,0,0,Kurang dari 1 tahun,5,3,3,7
Ya,68,0.5,Rp2-5jt,SD,"Ya, smartphone",Padi,Tidak,Sumut,3,1,3,2,5,4,3,3,3,3,3,3,3,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,3,3,3,3,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,3,3,3,3,3,Tidak,0,0,0,Tidak yakin,3,3,3,7
Ya,63,0.4,Kurang dari Rp2jt,Tidak bersekolah,Tidak memiliki keduanya,Padi,Ya,Sumut,5,1,3,2,5,4,1,5,1,1,5,3,3,3,5,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,1,5,1,1,1,1,5,Dukungan dari petani lain atau koperasi pertanian,3,3,3,3,3,Ya,0,5,0,Kurang dari 1 tahun,1,5,1,7
Ya,51,1,Rp2-5jt,SD,Tidak memiliki keduanya,Padi,Tidak,Sumut,5,1,3,2,4,5,1,5,1,1,5,3,3,3,5,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,5,3,3,3,5,3,3,Lebih banyak subsidi dari pemerintah,1,3,5,1,5,Ya,5,0,0,Kurang dari 1 tahun,5,3,3,7
Ya,40,1,Rp2-5jt,Tidak bersekolah,"Ya, smartphone",Padi,Ya,Sumut,3,1,2,3,4,5,5,3,3,3,3,5,5,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,3,3,3,3,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,3,3,3,3,3,Tidak,0,0,0,Tidak yakin,3,3,3,7
Tidak,45,1,Rp2-5jt,SD,Tidak memiliki keduanya,Padi,Tidak,Sumut,3,1,2,3,4,5,3,3,3,3,3,3,3,3,3,3,3,Hasil keuntungan yang belum pasti,Petani lain,5,3,3,3,3,5,3,Lebih banyak subsidi dari pemerintah,1,1,1,1,1,Tidak,5,0,0,Kurang dari 1 tahun,5,3,3,7
Ya,68,3,Kurang dari Rp2jt,SMP,Tidak memiliki keduanya,Padi,Tidak,Sumut,3,1,2,3,4,5,3,3,3,3,3,3,3,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Perusahaan atau konsultan swasta, Asosiasi atau Kelompok tani",3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,Tidak,0,0,0,Tidak yakin,3,3,3,7
Ya,64,2,Rp5-10jt,SD,"Ya, smartphone",Padi,Ya,Sumut,5,1,2,3,4,5,3,3,3,5,3,5,5,3,3,3,3,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Petani lain",5,3,3,3,3,5,3,Dukungan dari petani lain atau koperasi pertanian,5,5,4,4,4,Ya,5,0,0,1–3 tahun,3,4,3,7
Ya,62,1,Rp2-5jt,SD,Tidak memiliki keduanya,Padi,Tidak,Sumut,5,1,2,3,4,5,3,5,3,3,3,3,3,3,3,3,5,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Perusahaan atau konsultan swasta, Asosiasi atau Kelompok tani",3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,Tidak,0,0,0,Tidak yakin,3,3,3,7
Ya,53,2,Rp2-5jt,SMA/SMK,Tidak memiliki keduanya,Padi,Tidak,Sumut,5,1,2,4,3,5,1,5,1,1,1,3,5,3,3,3,3,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,3,3,5,3,3,5,3,Akses pelatihan dan pengetahuan yang lebih mudah,1,3,3,1,3,Ya,0,0,5,1–3 tahun,5,3,3,7
Ya,42,1,Rp2-5jt,SMA/SMK,Tidak memiliki keduanya,Padi,Tidak,Sumut,5,1,2,3,4,5,1,5,1,1,1,5,3,3,3,3,5,Kurangnya pengetahuan dan/atau pelatihan,"Sumber online (internet, media sosial)",3,3,3,5,3,5,3,Akses pelatihan dan pengetahuan yang lebih mudah,1,3,5,5,5,Ya,0,5,0,1–3 tahun,3,5,3,7
Ya,72,1,Kurang dari Rp2jt,SD,"Ya, smartphone",Padi,Ya,Sumut,4,1,2,3,4,5,1,1,1,1,1,5,3,3,3,3,5,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian",5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",5,5,5,5,5,Ya,5,5,5,Kurang dari 1 tahun,5,5,5,7
Ya,63,0.4,Rp2-5jt,SD,Tidak memiliki keduanya,Padi,Tidak,Sumut,5,1,3,5,4,2,5,5,5,5,5,5,3,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Perusahaan atau konsultan swasta, Sumber online (internet, media sosial), Petani lain, Asosiasi atau Kelompok tani, Media (TV, radio, koran)",5,1,3,3,3,5,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,Tidak,0,0,0,Tidak yakin,3,3,3,7
Ya,45,1,Rp2-5jt,SMP,Tidak memiliki keduanya,Padi,Ya,Sumut,5,1,2,3,5,4,1,5,1,1,1,3,3,5,3,3,3,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,3,3,3,5,3,5,3,Lebih banyak subsidi dari pemerintah,3,3,3,3,3,Tidak,0,0,5,Kurang dari 1 tahun,3,3,3,7
Ya,45,0.6,Kurang dari Rp2jt,SMA/SMK,Tidak memiliki keduanya,Padi,Ya,Sumut,5,5,4,1,2,3,5,5,5,5,5,5,5,5,5,5,5,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Asosiasi atau Kelompok tani",3,3,3,5,5,5,5,Akses pelatihan dan pengetahuan yang lebih mudah,1,5,5,5,5,Ya,0,5,0,Tidak yakin,3,3,3,7
Ya,63,0.6,Rp2-5jt,SD,"Ya, smartphone",Padi,Ya,Sumut,5,1,2,3,5,4,3,3,3,3,5,5,4,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,3,3,5,3,3,5,Lebih banyak subsidi dari pemerintah,2,2,2,2,2,Ya,5,5,5,Tidak yakin,3,3,3,7
Ya,42,2,Rp2-5jt,SMP,"Ya, smartphone",Tomat,Tidak,Sumut,3,1,2,4,3,5,1,5,1,1,1,1,5,3,3,3,3,Biaya yang terlalu tinggi,Petani lain,1,1,1,1,3,3,3,Lebih banyak subsidi dari pemerintah,1,1,5,1,1,Tidak,0,0,0,Tidak yakin,5,5,5,7
Ya,19,1,Rp2-5jt,SMA/SMK,"Ya, smartphone",Cabai,Ya,Sumut,5,5,4,3,2,1,1,2,3,4,5,5,5,1,4,2,3,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Petani lain, Asosiasi atau Kelompok tani",4,1,2,3,2,1,3,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",5,5,1,1,1,Tidak,0,5,5,Tidak yakin,3,3,3,7
Ya,22,1,Rp5-10jt,Diploma/Sarjana,"Ya, smartphone",Cabai,Ya,Sumut,4,1,3,2,4,5,1,5,5,5,1,5,1,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Petani lain, Asosiasi atau Kelompok tani",5,5,1,1,1,5,1,Akses pelatihan dan pengetahuan yang lebih mudah,1,2,4,1,1,Tidak,3,2,4,Tidak yakin,3,1,1,7
Ya,25,2,Rp5-10jt,SMA/SMK,"Ya, smartphone",Cabai,Ya,Sumut,4,5,4,2,3,1,2,1,3,2,3,4,5,2,1,3,4,Kurangnya pengetahuan dan/atau pelatihan,"Petani lain, Asosiasi atau Kelompok tani",3,3,2,1,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Dukungan dari petani lain atau koperasi pertanian",2,3,5,3,4,Ya,3,3,3,Lebih dari 3 tahun,3,3,3,7
Ya,27,1,Rp2-5jt,SMA/SMK,"Ya, smartphone",Cabai,Ya,Sumut,4,1,2,4,5,3,3,5,4,5,1,5,2,1,4,5,2,Biaya yang terlalu tinggi,"Petani lain, Asosiasi atau Kelompok tani",2,3,3,1,1,3,2,Lebih banyak subsidi dari pemerintah,1,5,5,1,3,Tidak,0,0,0,Kurang dari 1 tahun,3,3,3,7
Ya,60,1,Rp2-5jt,SMP,Tidak memiliki keduanya,Cabai,Tidak,Sumut,4,1,3,2,5,4,5,3,3,3,3,3,3,3,5,3,3,Hasil keuntungan yang belum pasti,"Petani lain, Asosiasi atau Kelompok tani",3,3,3,3,3,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,3,1,1,3,3,Tidak,0,0,0,Tidak yakin,3,3,3,7
Ya,47,3,Rp2-5jt,SMA/SMK,"Ya, smartphone",Cabai,Tidak,Sumut,5,1,2,4,3,5,5,5,1,1,1,1,3,5,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Petani lain, Asosiasi atau Kelompok tani",5,5,5,5,3,5,3,Dukungan dari petani lain atau koperasi pertanian,1,1,1,1,1,Tidak,0,5,0,Tidak yakin,5,3,3,7
Ya,31,1.5,Rp10-15jt,SMP,"Ya, smartphone",Kentang,Ya,Sumut,5,1,3,5,2,4,1,5,2,4,3,1,5,5,5,5,5,Hasil keuntungan yang belum pasti,"Layanan penyuluhan dari pemerintah, Petani lain, Asosiasi atau Kelompok tani",1,1,1,1,5,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,1,1,1,1,Tidak,1,1,1,Tidak yakin,3,3,3,7
Ya,62,1,Rp5-10jt,SD,Tidak memiliki keduanya,Terong,Ya,Sumut,5,1,3,5,2,4,1,5,2,4,3,1,5,5,5,5,5,Hasil keuntungan yang belum pasti,"Layanan penyuluhan dari pemerintah, Petani lain, Asosiasi atau Kelompok tani",1,1,1,1,5,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,1,1,1,1,Tidak,1,1,1,Tidak yakin,3,3,3,7
Ya,29,1,Rp2-5jt,SMA/SMK,"Ya, smartphone",Tomat,Tidak,Sumut,5,1,2,3,4,5,1,3,5,4,2,3,5,1,2,3,4,Kurangnya pengetahuan dan/atau pelatihan,"Sumber online (internet, media sosial), Petani lain, Asosiasi atau Kelompok tani",3,4,5,1,1,2,4,"Infrastruktur internet atau listrik yang lebih baik, Dukungan dari petani lain atau koperasi pertanian",3,3,3,4,2,Tidak,3,2,4,1–3 tahun,3,2,4,7
Ya,45,1,Rp5-10jt,SMA/SMK,"Ya, smartphone",Kentang,Tidak,Sumut,5,1,2,5,4,3,5,5,1,1,1,5,5,5,1,1,5,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Asosiasi atau Kelompok tani",1,1,5,1,5,1,1,Dukungan dari petani lain atau koperasi pertanian,1,1,5,5,5,Ya,1,1,1,1–3 tahun,5,5,3,7
Ya,41,0.5,Rp2-5jt,SMP,"Ya, smartphone",Tomat,Tidak,Sumut,5,1,5,3,2,4,1,5,1,5,1,1,1,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Sumber online (internet, media sosial)",1,5,5,5,5,5,5,Infrastruktur internet atau listrik yang lebih baik,1,5,5,5,5,Ya,5,5,5,Kurang dari 1 tahun,5,5,5,7
Ya,38,1.5,Rp2-5jt,SMA/SMK,"Ya, smartphone",Tomat,Ya,Sumut,5,1,2,4,3,5,1,2,5,4,3,5,1,2,5,4,5,Kurangnya pengetahuan dan/atau pelatihan,"Sumber online (internet, media sosial)",1,5,5,5,5,5,5,Infrastruktur internet atau listrik yang lebih baik,5,5,5,5,5,Ya,5,5,5,1–3 tahun,5,5,5,7
Ya,40,2,Rp2-5jt,Diploma/Sarjana,"Ya, smartphone",Cabai,Tidak,Sumut,5,1,2,4,5,3,5,5,1,1,1,5,3,3,5,3,3,Hasil keuntungan yang belum pasti,Layanan penyuluhan dari pemerintah,3,2,3,3,5,3,3,Lebih banyak subsidi dari pemerintah,1,1,5,5,1,Tidak,0,5,0,1–3 tahun,5,3,3,7
Ya,50,1,Rp2-5jt,SD,"Ya, smartphone",Cabai,Ya,Sumut,5,1,2,4,5,3,5,5,5,5,5,5,5,5,5,5,5,Biaya yang terlalu tinggi,Asosiasi atau Kelompok tani,3,3,3,5,3,3,5,Dukungan dari petani lain atau koperasi pertanian,1,5,3,3,3,Tidak,0,5,0,Tidak yakin,5,3,3,7
Ya,41,2,Rp5-10jt,SD,Tidak memiliki keduanya,Tomat,Ya,Sumut,5,1,2,4,5,3,3,3,3,3,5,5,3,3,3,3,5,Biaya yang terlalu tinggi,Asosiasi atau Kelompok tani,3,3,3,5,3,3,5,Akses pelatihan dan pengetahuan yang lebih mudah,5,5,5,5,5,Ya,0,0,5,Lebih dari 3 tahun,3,5,3,7
Ya,60,0.25,Rp5-10jt,SMP,Tidak memiliki keduanya,Cabai,Tidak,Sumut,5,1,2,5,4,3,1,5,1,1,1,3,3,3,3,3,5,Kurangnya pengetahuan dan/atau pelatihan,"Perusahaan atau konsultan swasta, Sumber online (internet, media sosial)",5,3,3,3,5,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,5,5,1,4,Ya,5,5,5,1–3 tahun,5,5,5,7
Ya,58,4,Rp2-5jt,SMP,"Ya, smartphone",Cabai,Tidak,Sumut,5,1,2,5,4,3,1,5,1,1,1,1,3,5,3,3,5,Kurangnya pengetahuan dan/atau pelatihan,"Perusahaan atau konsultan swasta, Sumber online (internet, media sosial), Petani lain, Asosiasi atau Kelompok tani",3,3,5,3,3,5,3,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,1,5,1,1,Ya,0,0,5,1–3 tahun,5,3,3,7
Ya,39,1,Kurang dari Rp2jt,SMA/SMK,"Ya, smartphone",Kentang,Tidak,Sumut,5,1,2,3,5,4,1,2,3,5,3,5,1,1,1,5,5,Hasil keuntungan yang belum pasti,"Universitas atau lembaga pendidikan pertanian, Petani lain, Asosiasi atau Kelompok tani",1,1,1,1,1,1,1,Akses pelatihan dan pengetahuan yang lebih mudah,1,1,1,1,1,Tidak,0,0,0,Lebih dari 3 tahun,5,5,5,7
Ya,30,1,Rp5-10jt,SMA/SMK,"Ya, smartphone",Tomat,Ya,Sumut,5,1,2,5,3,4,5,1,4,2,3,1,1,1,1,1,1,Biaya yang terlalu tinggi,"Sumber online (internet, media sosial)",3,3,3,3,3,3,3,Harga teknologi yang lebih terjangkau,3,3,3,3,3,Ya,3,3,3,Tidak yakin,3,3,3,7
Ya,42,3,Rp5-10jt,SMA/SMK,"Ya, smartphone",Cabai,Tidak,Sumut,4,1,2,5,4,3,3,5,3,4,4,4,4,3,5,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Perusahaan atau konsultan swasta, Sumber online (internet, media sosial), Asosiasi atau Kelompok tani",3,3,3,4,3,3,4,Harga teknologi yang lebih terjangkau,3,3,3,3,1,Tidak,2,2,3,Tidak yakin,4,3,1,7
Ya,42,1,Kurang dari Rp2jt,SMA/SMK,"Ya, smartphone",Kol,Tidak,Sumut,5,1,2,5,4,3,5,5,5,5,5,3,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,3,3,5,3,3,3,Infrastruktur internet atau listrik yang lebih baik,1,1,1,5,1,Tidak,1,0,1,Kurang dari 1 tahun,5,3,3,7
Ya,44,1,Kurang dari Rp2jt,SMP,"Ya, smartphone",Tomat,Tidak,Sumut,4,1,3,4,5,2,1,2,5,4,5,1,1,1,3,4,5,Biaya yang terlalu tinggi,Petani lain,1,5,1,1,1,1,5,Lebih banyak subsidi dari pemerintah,1,1,5,1,1,Tidak,1,2,3,Lebih dari 3 tahun,1,2,3,7
Ya,52,1.5,Rp5-10jt,SMA/SMK,"Ya, smartphone",Tomat,Tidak,Sumut,5,1,2,5,4,3,5,1,1,1,1,5,5,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,5,3,3,5,3,3,"Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau",1,1,5,5,5,Tidak,5,0,0,Kurang dari 1 tahun,5,3,3,7
Ya,45,1,Rp2-5jt,SMP,Tidak memiliki keduanya,Cabai,Tidak,Sumut,5,1,2,3,4,5,3,3,3,3,3,3,3,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Petani lain, Asosiasi atau Kelompok tani",5,3,3,3,3,3,3,Harga teknologi yang lebih terjangkau,1,3,5,5,1,Tidak,0,0,5,Lebih dari 3 tahun,3,3,2,7
Ya,50,1,Rp5-10jt,SMA/SMK,"Ya, smartphone",Cabai,Ya,Sumut,5,1,2,5,4,3,1,5,1,1,1,5,5,5,3,3,3,Hasil keuntungan yang belum pasti,Layanan penyuluhan dari pemerintah,5,5,5,1,5,5,5,Akses pelatihan dan pengetahuan yang lebih mudah,1,5,5,1,5,Tidak,5,1,0,Kurang dari 1 tahun,1,3,5,7
Ya,44,2,Rp2-5jt,SMP,"Ya, smartphone",Tomat,Tidak,Sumut,3,1,2,5,4,3,1,5,1,1,1,1,5,3,3,3,3,Biaya yang terlalu tinggi,Petani lain,1,1,1,1,1,1,1,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,1,5,1,1,Tidak,0,0,0,Tidak yakin,5,5,5,7
Ya,59,1.2,Kurang dari Rp2jt,SMP,"Ya, smartphone",Padi,Ya,Sumut,5,1,2,5,4,3,5,5,5,5,5,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Perusahaan atau konsultan swasta",5,5,5,5,4,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah",5,4,4,3,5,Ya,5,5,5,Kurang dari 1 tahun,4,4,4,7
Ya,49,2,Kurang dari Rp2jt,SMA/SMK,"Ya, smartphone",Padi,Tidak,Sumut,5,1,2,5,4,3,1,5,1,1,1,5,3,3,3,3,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,5,3,3,3,5,3,3,Infrastruktur internet atau listrik yang lebih baik,1,1,5,5,1,Tidak,5,3,3,1–3 tahun,3,5,3,7
Ya,38,1,Rp5-10jt,SMA/SMK,"Ya, smartphone",Padi,Tidak,Sumut,5,1,2,5,3,4,1,5,5,1,5,5,5,5,5,5,5,Biaya yang terlalu tinggi,"Sumber online (internet, media sosial)",3,3,5,3,1,1,1,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,5,5,5,1,Tidak,1,3,5,Lebih dari 3 tahun,1,5,4,7
Ya,31,1,Rp2-5jt,Diploma/Sarjana,"Ya, smartphone",Padi,Ya,Sumut,5,1,2,3,4,5,5,1,1,1,1,5,3,3,3,3,5,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Perusahaan atau konsultan swasta",3,3,3,5,3,5,3,Harga teknologi yang lebih terjangkau,5,5,5,5,5,Ya,5,0,0,Kurang dari 1 tahun,3,5,3,7
Ya,54,2,Rp2-5jt,SMA/SMK,"Ya, smartphone",Padi,Ya,Sumut,5,1,2,5,4,3,5,3,3,3,3,5,3,3,3,3,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,3,3,5,5,3,3,Harga teknologi yang lebih terjangkau,1,3,1,5,5,Ya,0,0,5,Lebih dari 3 tahun,3,3,5,7
Ya,40,0.5,Kurang dari Rp2jt,SMA/SMK,"Ya, smartphone",Padi,Tidak,Sumut,5,1,2,4,5,3,1,5,1,1,1,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,5,5,5,5,5,5,5,Dukungan dari petani lain atau koperasi pertanian,1,5,5,5,1,Tidak,5,5,5,1–3 tahun,5,5,5,7
Ya,50,1,Kurang dari Rp2jt,SMP,"Ya, smartphone",Padi,Ya,Sumut,5,2,1,5,4,3,5,3,1,1,1,5,3,3,5,3,3,Biaya yang terlalu tinggi,Universitas atau lembaga pendidikan pertanian,3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,5,1,1,Ya,5,3,3,Kurang dari 1 tahun,5,3,3,7
Ya,44,1,Kurang dari Rp2jt,SMA/SMK,"Ya, smartphone",Padi,Tidak,Sumut,5,3,1,2,4,5,4,4,4,4,4,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,5,5,5,5,4,4,4,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,5,5,4,5,Ya,4,4,4,Kurang dari 1 tahun,5,5,5,7
Ya,61,2,Rp2-5jt,SD,Tidak memiliki keduanya,Padi,Ya,Sumut,5,1,2,5,4,3,3,3,3,3,3,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,5,3,3,3,3,5,3,Lebih banyak subsidi dari pemerintah,5,5,5,5,3,Ya,5,0,0,Kurang dari 1 tahun,5,3,3,7
Ya,33,0.4,Kurang dari Rp2jt,Diploma/Sarjana,"Ya, smartphone",Padi,Tidak,Sumut,5,1,3,4,5,2,1,3,3,3,3,1,3,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Asosiasi atau Kelompok tani,3,2,3,3,3,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,1,5,5,5,5,Tidak,0,0,5,Tidak yakin,3,5,3,7
Ya,37,2,Rp5-10jt,SMA/SMK,"Ya, smartphone",Padi,Tidak,Sumut,5,1,3,4,5,2,3,3,3,3,3,5,5,5,5,5,5,Biaya yang terlalu tinggi,"Sumber online (internet, media sosial)",3,2,3,3,3,3,3,Dukungan dari petani lain atau koperasi pertanian,3,3,3,3,3,Tidak,0,0,5,1–3 tahun,5,5,5,7
Ya,39,0.4,Kurang dari Rp2jt,SMA/SMK,"Ya, smartphone",Padi,Tidak,Sumut,5,1,2,4,5,3,5,5,5,5,5,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Sumber online (internet, media sosial), Petani lain, Media (TV, radio, koran)",5,5,5,5,5,5,5,"Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,5,5,5,1,Ya,5,5,5,Kurang dari 1 tahun,5,5,5,7
